ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,media_infantil,media_fundamental,media_medio
2021,Norte,RO,Alta Floresta D'Oeste,Urbana,Estadual, ,25.8,18.3
2021,Norte,RO,Alta Floresta D'Oeste,Rural,Estadual, ,5.9,7.0
2021,Norte,RO,Alta Floresta D'Oeste,Urbana,Municipal,15.4,20.4, 
2021,Norte,RO,Alta Floresta D'Oeste,Rural,Municipal,18.5,15.6, 
2021,Norte,RO,Alta Floresta D'Oeste,Urbana,Publica,15.4,22.4,18.3
2021,Norte,RO,Alta Floresta D'Oeste,Rural,Publica,18.5,9.6,7.0
2021,Norte,RO,Ariquemes,Rural,Federal, , ,29.2
2021,Norte,RO,Ariquemes,Urbana,Estadual, ,26.6,27.8
2021,Norte,RO,Ariquemes,Rural,Estadual, ,28.2,23.0
2021,Norte,RO,Ariquemes,Urbana,Municipal,22.1,24.6, 
2021,Norte,RO,Ariquemes,Rural,Municipal,12.7,18.9, 
2021,Norte,RO,Ariquemes,Urbana,Privada,14.7,18.1,35.8
2021,Norte,RO,Ariquemes,Urbana,Publica,22.1,25.4,27.8
2021,Norte,RO,Ariquemes,Rural,Publica,12.7,20.1,27.5
2021,Norte,RO,Cabixi,Urbana,Estadual, ,26.2,19.6
2021,Norte,RO,Cabixi,Rural,Estadual, ,15.6,7.7
2021,Norte,RO,Cabixi,Urbana,Municipal,20.9,14.8, 
2021,Norte,RO,Cabixi,Urbana,Publica,20.9,18.6,19.6
2021,Norte,RO,Cabixi,Rural,Publica, ,15.6,7.7
2021,Norte,RO,Cacoal,Urbana,Federal, , ,38.2
2021,Norte,RO,Cacoal,Urbana,Estadual, ,27.6,27.9
2021,Norte,RO,Cacoal,Rural,Estadual, ,8.7,4.7
2021,Norte,RO,Cacoal,Urbana,Municipal,18.3,22.7, 
2021,Norte,RO,Cacoal,Rural,Municipal,11.1,15.8, 
2021,Norte,RO,Cacoal,Urbana,Privada,9.7,23.1,28.6
2021,Norte,RO,Cacoal,Rural,Privada, ,6.0,26.8
2021,Norte,RO,Cacoal,Urbana,Publica,18.3,25.7,29.3
2021,Norte,RO,Cacoal,Rural,Publica,11.1,14.1,4.7
2021,Norte,RO,Cerejeiras,Urbana,Estadual, ,26.5,27.3
2021,Norte,RO,Cerejeiras,Urbana,Municipal,16.3,21.3, 
2021,Norte,RO,Cerejeiras,Urbana,Privada,6.0,11.1, 
2021,Norte,RO,Cerejeiras,Rural,Privada, , ,24.0
2021,Norte,RO,Cerejeiras,Urbana,Publica,16.3,24.1,27.3
2021,Norte,RO,Colorado do Oeste,Rural,Federal, , ,34.6
2021,Norte,RO,Colorado do Oeste,Urbana,Estadual, ,24.4,16.6
2021,Norte,RO,Colorado do Oeste,Urbana,Municipal,14.7,17.5, 
2021,Norte,RO,Colorado do Oeste,Rural,Municipal,12.4,13.5, 
2021,Norte,RO,Colorado do Oeste,Urbana,Privada,6.3,13.3, 
2021,Norte,RO,Colorado do Oeste,Urbana,Publica,14.7,20.5,16.6
2021,Norte,RO,Colorado do Oeste,Rural,Publica,12.4,13.5,34.6
2021,Norte,RO,Corumbiara,Urbana,Estadual, ,26.1,24.7
2021,Norte,RO,Corumbiara,Rural,Estadual, ,17.3,16.3
2021,Norte,RO,Corumbiara,Urbana,Municipal,16.5,24.9, 
2021,Norte,RO,Corumbiara,Rural,Municipal,16.6,21.3, 
2021,Norte,RO,Corumbiara,Urbana,Publica,16.5,25.5,24.7
2021,Norte,RO,Corumbiara,Rural,Publica,16.6,19.2,16.3
2021,Norte,RO,Costa Marques,Urbana,Estadual, ,26.6,24.7
2021,Norte,RO,Costa Marques,Rural,Estadual, ,26.8,22.4
2021,Norte,RO,Costa Marques,Urbana,Municipal,15.3,18.4, 
2021,Norte,RO,Costa Marques,Rural,Municipal,20.1,22.2, 
2021,Norte,RO,Costa Marques,Urbana,Privada, , , 
2021,Norte,RO,Costa Marques,Urbana,Publica,15.3,21.4,24.7
2021,Norte,RO,Costa Marques,Rural,Publica,20.1,22.8,22.4
2021,Norte,RO,Espigão D'Oeste,Urbana,Estadual, ,28.5,29.5
2021,Norte,RO,Espigão D'Oeste,Rural,Estadual, ,9.7,3.4
2021,Norte,RO,Espigão D'Oeste,Urbana,Municipal,21.8,23.5, 
2021,Norte,RO,Espigão D'Oeste,Rural,Municipal,22.3,20.1, 
2021,Norte,RO,Espigão D'Oeste,Urbana,Privada,12.3,21.9,14.7
2021,Norte,RO,Espigão D'Oeste,Urbana,Publica,21.8,26.1,29.5
2021,Norte,RO,Espigão D'Oeste,Rural,Publica,22.3,15.3,3.4
2021,Norte,RO,Guajará-Mirim,Urbana,Federal, , ,33.3
2021,Norte,RO,Guajará-Mirim,Urbana,Estadual, ,27.8,29.0
2021,Norte,RO,Guajará-Mirim,Rural,Estadual, ,11.7,32.5
2021,Norte,RO,Guajará-Mirim,Urbana,Municipal,23.3,26.3, 
2021,Norte,RO,Guajará-Mirim,Urbana,Privada,8.4,10.8,9.0
2021,Norte,RO,Guajará-Mirim,Urbana,Publica,23.3,27.1,29.8
2021,Norte,RO,Guajará-Mirim,Rural,Publica, ,11.7,32.5
2021,Norte,RO,Jaru,Urbana,Federal, , ,33.9
2021,Norte,RO,Jaru,Urbana,Estadual, ,27.7,27.5
2021,Norte,RO,Jaru,Rural,Estadual, ,2.0, 
2021,Norte,RO,Jaru,Urbana,Municipal,21.0,25.4, 
2021,Norte,RO,Jaru,Rural,Municipal,17.5,16.7, 
2021,Norte,RO,Jaru,Urbana,Privada,16.3,14.4,8.3
2021,Norte,RO,Jaru,Rural,Privada, , ,14.5
2021,Norte,RO,Jaru,Urbana,Publica,21.0,26.5,28.3
2021,Norte,RO,Jaru,Rural,Publica,17.5,16.1, 
2021,Norte,RO,Ji-Paraná,Urbana,Federal, , ,43.0
2021,Norte,RO,Ji-Paraná,Urbana,Estadual, ,29.0,29.7
2021,Norte,RO,Ji-Paraná,Rural,Estadual, ,8.8,10.7
2021,Norte,RO,Ji-Paraná,Urbana,Municipal,20.6,25.0, 
2021,Norte,RO,Ji-Paraná,Rural,Municipal,15.8,16.5, 
2021,Norte,RO,Ji-Paraná,Urbana,Privada,14.0,18.9,17.7
2021,Norte,RO,Ji-Paraná,Rural,Privada, , ,28.7
2021,Norte,RO,Ji-Paraná,Urbana,Publica,20.6,27.9,30.7
2021,Norte,RO,Ji-Paraná,Rural,Publica,15.8,12.9,10.7
2021,Norte,RO,Machadinho D'Oeste,Urbana,Estadual, ,25.9,23.4
2021,Norte,RO,Machadinho D'Oeste,Rural,Estadual, ,33.7,25.7
2021,Norte,RO,Machadinho D'Oeste,Urbana,Municipal,16.8,21.3, 
2021,Norte,RO,Machadinho D'Oeste,Rural,Municipal,12.6,13.8, 
2021,Norte,RO,Machadinho D'Oeste,Urbana,Privada,9.3,17.1,11.0
2021,Norte,RO,Machadinho D'Oeste,Urbana,Publica,16.8,23.7,23.4
2021,Norte,RO,Machadinho D'Oeste,Rural,Publica,12.6,17.1,25.7
2021,Norte,RO,Nova Brasilândia D'Oeste,Urbana,Estadual, ,19.5,37.5
2021,Norte,RO,Nova Brasilândia D'Oeste,Urbana,Municipal,16.5,22.2, 
2021,Norte,RO,Nova Brasilândia D'Oeste,Rural,Municipal,20.6,17.2, 
2021,Norte,RO,Nova Brasilândia D'Oeste,Urbana,Publica,16.5,21.3,37.5
2021,Norte,RO,Nova Brasilândia D'Oeste,Rural,Publica,20.6,17.2, 
2021,Norte,RO,Ouro Preto do Oeste,Urbana,Estadual, ,28.1,30.3
2021,Norte,RO,Ouro Preto do Oeste,Urbana,Municipal,21.9,25.7, 
2021,Norte,RO,Ouro Preto do Oeste,Rural,Municipal,19.0,20.1, 
2021,Norte,RO,Ouro Preto do Oeste,Urbana,Privada,3.8,15.1,7.7
2021,Norte,RO,Ouro Preto do Oeste,Urbana,Publica,21.9,26.9,30.3
2021,Norte,RO,Ouro Preto do Oeste,Rural,Publica,19.0,20.1, 
2021,Norte,RO,Pimenta Bueno,Urbana,Estadual, ,28.7,28.1
2021,Norte,RO,Pimenta Bueno,Rural,Estadual, , ,24.4
2021,Norte,RO,Pimenta Bueno,Urbana,Municipal,22.4,24.9, 
2021,Norte,RO,Pimenta Bueno,Rural,Municipal,13.9,16.6, 
2021,Norte,RO,Pimenta Bueno,Urbana,Privada, ,20.3,27.0
2021,Norte,RO,Pimenta Bueno,Urbana,Publica,22.4,26.6,28.1
2021,Norte,RO,Pimenta Bueno,Rural,Publica,13.9,16.6,24.4
2021,Norte,RO,Porto Velho,Urbana,Federal, , ,34.7
2021,Norte,RO,Porto Velho,Urbana,Estadual, ,29.6,30.9
2021,Norte,RO,Porto Velho,Rural,Estadual, ,17.9,18.8
2021,Norte,RO,Porto Velho,Urbana,Municipal,18.5,21.3, 
2021,Norte,RO,Porto Velho,Rural,Municipal,16.1,16.7, 
2021,Norte,RO,Porto Velho,Urbana,Privada,12.4,21.4,33.8
2021,Norte,RO,Porto Velho,Rural,Privada,3.0,31.1, 
2021,Norte,RO,Porto Velho,Urbana,Publica,18.5,25.3,31.1
2021,Norte,RO,Porto Velho,Rural,Publica,16.1,17.0,18.8
2021,Norte,RO,Presidente Médici,Urbana,Estadual, ,22.0,25.3
2021,Norte,RO,Presidente Médici,Rural,Estadual, ,8.9,10.3
2021,Norte,RO,Presidente Médici,Urbana,Municipal,15.9,22.9, 
2021,Norte,RO,Presidente Médici,Rural,Municipal,6.0,10.0, 
2021,Norte,RO,Presidente Médici,Urbana,Privada, , , 
2021,Norte,RO,Presidente Médici,Urbana,Publica,15.9,22.3,25.3
2021,Norte,RO,Presidente Médici,Rural,Publica,6.0,9.6,10.3
2021,Norte,RO,Rio Crespo,Urbana,Estadual, ,26.3,28.5
2021,Norte,RO,Rio Crespo,Urbana,Municipal,18.0,24.8, 
2021,Norte,RO,Rio Crespo,Urbana,Publica,18.0,25.2,28.5
2021,Norte,RO,Rolim de Moura,Urbana,Estadual, ,27.9,26.8
2021,Norte,RO,Rolim de Moura,Urbana,Municipal,17.1,21.4, 
2021,Norte,RO,Rolim de Moura,Rural,Municipal,21.0,19.2, 
2021,Norte,RO,Rolim de Moura,Urbana,Privada,7.5,14.3,12.0
2021,Norte,RO,Rolim de Moura,Urbana,Publica,17.1,24.6,26.8
2021,Norte,RO,Rolim de Moura,Rural,Publica,21.0,19.2, 
2021,Norte,RO,Santa Luzia D'Oeste,Urbana,Estadual, ,20.9,19.8
2021,Norte,RO,Santa Luzia D'Oeste,Urbana,Municipal,20.0,20.4, 
2021,Norte,RO,Santa Luzia D'Oeste,Urbana,Publica,20.0,20.6,19.8
2021,Norte,RO,Vilhena,Urbana,Federal, , ,26.7
2021,Norte,RO,Vilhena,Urbana,Estadual, ,30.1,29.0
2021,Norte,RO,Vilhena,Rural,Estadual, ,5.7,2.0
2021,Norte,RO,Vilhena,Urbana,Municipal,21.1,25.3, 
2021,Norte,RO,Vilhena,Rural,Municipal,17.0,13.3, 
2021,Norte,RO,Vilhena,Urbana,Privada,9.0,19.9,22.4
2021,Norte,RO,Vilhena,Urbana,Publica,21.1,27.1,28.7
2021,Norte,RO,Vilhena,Rural,Publica,17.0,11.9,2.0
2021,Norte,RO,São Miguel do Guaporé,Urbana,Estadual, ,28.4,31.3
2021,Norte,RO,São Miguel do Guaporé,Urbana,Municipal,14.8,24.4, 
2021,Norte,RO,São Miguel do Guaporé,Rural,Municipal,9.4,13.8, 
2021,Norte,RO,São Miguel do Guaporé,Urbana,Privada,9.3,13.9, 
2021,Norte,RO,São Miguel do Guaporé,Urbana,Publica,14.8,25.9,31.3
2021,Norte,RO,São Miguel do Guaporé,Rural,Publica,9.4,13.8, 
2021,Norte,RO,Nova Mamoré,Urbana,Estadual, ,30.7,30.2
2021,Norte,RO,Nova Mamoré,Rural,Estadual, ,5.0, 
2021,Norte,RO,Nova Mamoré,Urbana,Municipal,15.0,23.4, 
2021,Norte,RO,Nova Mamoré,Rural,Municipal,3.4,5.9, 
2021,Norte,RO,Nova Mamoré,Urbana,Privada,7.3,14.7, 
2021,Norte,RO,Nova Mamoré,Urbana,Publica,15.0,26.8,30.2
2021,Norte,RO,Nova Mamoré,Rural,Publica,3.4,5.7, 
2021,Norte,RO,Alvorada D'Oeste,Urbana,Estadual, ,20.7,25.2
2021,Norte,RO,Alvorada D'Oeste,Urbana,Municipal,16.0,18.4, 
2021,Norte,RO,Alvorada D'Oeste,Rural,Municipal,8.6,10.9, 
2021,Norte,RO,Alvorada D'Oeste,Urbana,Publica,16.0,19.6,25.2
2021,Norte,RO,Alvorada D'Oeste,Rural,Publica,8.6,10.9, 
2021,Norte,RO,Alto Alegre dos Parecis,Urbana,Estadual, ,24.5,19.1
2021,Norte,RO,Alto Alegre dos Parecis,Rural,Estadual, ,3.0, 
2021,Norte,RO,Alto Alegre dos Parecis,Urbana,Municipal,19.8,23.0, 
2021,Norte,RO,Alto Alegre dos Parecis,Rural,Municipal,14.3,18.6, 
2021,Norte,RO,Alto Alegre dos Parecis,Urbana,Publica,19.8,23.3,19.1
2021,Norte,RO,Alto Alegre dos Parecis,Rural,Publica,14.3,18.3, 
2021,Norte,RO,Alto Paraíso,Urbana,Estadual, ,23.3,36.1
2021,Norte,RO,Alto Paraíso,Urbana,Municipal,15.4,27.8, 
2021,Norte,RO,Alto Paraíso,Rural,Municipal,7.5,14.9, 
2021,Norte,RO,Alto Paraíso,Urbana,Privada,22.3,25.1, 
2021,Norte,RO,Alto Paraíso,Urbana,Publica,15.4,24.7,36.1
2021,Norte,RO,Alto Paraíso,Rural,Publica,7.5,14.9, 
2021,Norte,RO,Buritis,Urbana,Estadual, ,29.0,27.4
2021,Norte,RO,Buritis,Urbana,Municipal,17.8,23.6, 
2021,Norte,RO,Buritis,Rural,Municipal,22.5,21.0, 
2021,Norte,RO,Buritis,Urbana,Privada,9.2,11.5, 
2021,Norte,RO,Buritis,Urbana,Publica,17.8,26.6,27.4
2021,Norte,RO,Buritis,Rural,Publica,22.5,21.0, 
2021,Norte,RO,Novo Horizonte do Oeste,Urbana,Estadual, ,25.4,19.9
2021,Norte,RO,Novo Horizonte do Oeste,Urbana,Municipal,16.3,19.1, 
2021,Norte,RO,Novo Horizonte do Oeste,Rural,Privada, , ,34.0
2021,Norte,RO,Novo Horizonte do Oeste,Urbana,Publica,16.3,22.0,19.9
2021,Norte,RO,Cacaulândia,Urbana,Estadual, ,25.5,14.5
2021,Norte,RO,Cacaulândia,Urbana,Municipal,19.4,21.3, 
2021,Norte,RO,Cacaulândia,Rural,Municipal,7.8,8.8, 
2021,Norte,RO,Cacaulândia,Urbana,Publica,19.4,23.3,14.5
2021,Norte,RO,Cacaulândia,Rural,Publica,7.8,8.8, 
2021,Norte,RO,Campo Novo de Rondônia,Urbana,Estadual, ,23.8,20.7
2021,Norte,RO,Campo Novo de Rondônia,Rural,Estadual, ,25.9,32.0
2021,Norte,RO,Campo Novo de Rondônia,Urbana,Municipal,13.6,18.5, 
2021,Norte,RO,Campo Novo de Rondônia,Rural,Municipal,15.0,18.5, 
2021,Norte,RO,Campo Novo de Rondônia,Urbana,Publica,13.6,20.8,20.7
2021,Norte,RO,Campo Novo de Rondônia,Rural,Publica,15.0,19.6,32.0
2021,Norte,RO,Candeias do Jamari,Urbana,Estadual, ,29.3,30.0
2021,Norte,RO,Candeias do Jamari,Rural,Estadual, ,2.3,1.7
2021,Norte,RO,Candeias do Jamari,Urbana,Municipal,20.3,24.7, 
2021,Norte,RO,Candeias do Jamari,Rural,Municipal,17.4,24.1, 
2021,Norte,RO,Candeias do Jamari,Urbana,Publica,20.3,27.2,30.0
2021,Norte,RO,Candeias do Jamari,Rural,Publica,17.4,22.6,1.7
2021,Norte,RO,Castanheiras,Urbana,Estadual, ,13.3,23.0
2021,Norte,RO,Castanheiras,Rural,Municipal,20.2,21.0, 
2021,Norte,RO,Castanheiras,Urbana,Publica, ,13.3,23.0
2021,Norte,RO,Castanheiras,Rural,Publica,20.2,21.0, 
2021,Norte,RO,Chupinguaia,Urbana,Estadual, ,26.5,33.7
2021,Norte,RO,Chupinguaia,Rural,Estadual, ,9.9,8.1
2021,Norte,RO,Chupinguaia,Urbana,Municipal,20.9,22.7, 
2021,Norte,RO,Chupinguaia,Rural,Municipal,16.2,18.9, 
2021,Norte,RO,Chupinguaia,Urbana,Publica,20.9,24.8,33.7
2021,Norte,RO,Chupinguaia,Rural,Publica,16.2,15.7,8.1
2021,Norte,RO,Cujubim,Urbana,Estadual, ,28.1,29.1
2021,Norte,RO,Cujubim,Urbana,Municipal,23.1,28.8, 
2021,Norte,RO,Cujubim,Rural,Municipal,19.0,24.9, 
2021,Norte,RO,Cujubim,Urbana,Privada,7.7,12.8, 
2021,Norte,RO,Cujubim,Urbana,Publica,23.1,28.6,29.1
2021,Norte,RO,Cujubim,Rural,Publica,19.0,24.9, 
2021,Norte,RO,Governador Jorge Teixeira,Urbana,Estadual, ,25.8,27.5
2021,Norte,RO,Governador Jorge Teixeira,Rural,Estadual, ,2.7, 
2021,Norte,RO,Governador Jorge Teixeira,Urbana,Municipal,18.4,22.6, 
2021,Norte,RO,Governador Jorge Teixeira,Rural,Municipal,20.8,23.4, 
2021,Norte,RO,Governador Jorge Teixeira,Urbana,Publica,18.4,24.0,27.5
2021,Norte,RO,Governador Jorge Teixeira,Rural,Publica,20.8,20.9, 
2021,Norte,RO,Itapuã do Oeste,Urbana,Estadual, ,35.7,27.5
2021,Norte,RO,Itapuã do Oeste,Urbana,Municipal,16.7,22.9, 
2021,Norte,RO,Itapuã do Oeste,Rural,Municipal,16.0,15.8, 
2021,Norte,RO,Itapuã do Oeste,Urbana,Publica,16.7,28.4,27.5
2021,Norte,RO,Itapuã do Oeste,Rural,Publica,16.0,15.8, 
2021,Norte,RO,Ministro Andreazza,Urbana,Estadual, ,17.8,25.1
2021,Norte,RO,Ministro Andreazza,Rural,Estadual, ,3.0, 
2021,Norte,RO,Ministro Andreazza,Urbana,Municipal,18.2,22.8, 
2021,Norte,RO,Ministro Andreazza,Rural,Municipal,10.3,15.1, 
2021,Norte,RO,Ministro Andreazza,Urbana,Publica,18.2,21.4,25.1
2021,Norte,RO,Ministro Andreazza,Rural,Publica,10.3,13.5, 
2021,Norte,RO,Mirante da Serra,Urbana,Estadual, ,28.7,33.6
2021,Norte,RO,Mirante da Serra,Rural,Estadual, ,9.3, 
2021,Norte,RO,Mirante da Serra,Urbana,Municipal,19.6,24.1, 
2021,Norte,RO,Mirante da Serra,Rural,Municipal,19.5,14.1, 
2021,Norte,RO,Mirante da Serra,Rural,Privada, ,17.7,46.3
2021,Norte,RO,Mirante da Serra,Urbana,Publica,19.6,26.3,33.6
2021,Norte,RO,Mirante da Serra,Rural,Publica,19.5,12.8, 
2021,Norte,RO,Monte Negro,Urbana,Estadual, ,27.7,20.8
2021,Norte,RO,Monte Negro,Urbana,Municipal,14.9,25.8, 
2021,Norte,RO,Monte Negro,Rural,Municipal,17.1,17.6, 
2021,Norte,RO,Monte Negro,Urbana,Publica,14.9,26.8,20.8
2021,Norte,RO,Monte Negro,Rural,Publica,17.1,17.6, 
2021,Norte,RO,Nova União,Urbana,Estadual, ,31.2,29.8
2021,Norte,RO,Nova União,Urbana,Municipal,17.9,21.5, 
2021,Norte,RO,Nova União,Rural,Municipal,9.8,17.0, 
2021,Norte,RO,Nova União,Urbana,Publica,17.9,25.7,29.8
2021,Norte,RO,Nova União,Rural,Publica,9.8,17.0, 
2021,Norte,RO,Parecis,Urbana,Estadual, ,14.6,19.9
2021,Norte,RO,Parecis,Rural,Estadual, ,2.3,3.0
2021,Norte,RO,Parecis,Urbana,Municipal,27.7,21.9, 
2021,Norte,RO,Parecis,Rural,Municipal, ,4.5, 
2021,Norte,RO,Parecis,Urbana,Publica,27.7,20.4,19.9
2021,Norte,RO,Parecis,Rural,Publica, ,3.9,3.0
2021,Norte,RO,Pimenteiras do Oeste,Urbana,Estadual, ,23.7,26.5
2021,Norte,RO,Pimenteiras do Oeste,Urbana,Municipal,16.3,16.8, 
2021,Norte,RO,Pimenteiras do Oeste,Urbana,Publica,16.3,19.9,26.5
2021,Norte,RO,Primavera de Rondônia,Urbana,Estadual, ,25.1,30.7
2021,Norte,RO,Primavera de Rondônia,Rural,Estadual, ,22.5,17.0
2021,Norte,RO,Primavera de Rondônia,Urbana,Municipal,14.4,18.0, 
2021,Norte,RO,Primavera de Rondônia,Rural,Municipal,22.0,14.2, 
2021,Norte,RO,Primavera de Rondônia,Urbana,Publica,14.4,21.2,30.7
2021,Norte,RO,Primavera de Rondônia,Rural,Publica,22.0,17.9,17.0
2021,Norte,RO,São Felipe D'Oeste,Urbana,Estadual, ,20.6,21.9
2021,Norte,RO,São Felipe D'Oeste,Urbana,Municipal,17.6,18.5, 
2021,Norte,RO,São Felipe D'Oeste,Urbana,Publica,17.6,19.6,21.9
2021,Norte,RO,São Francisco do Guaporé,Urbana,Estadual, ,30.4,26.4
2021,Norte,RO,São Francisco do Guaporé,Rural,Estadual, ,3.4, 
2021,Norte,RO,São Francisco do Guaporé,Urbana,Municipal,16.7,22.2, 
2021,Norte,RO,São Francisco do Guaporé,Rural,Municipal,15.6,19.9, 
2021,Norte,RO,São Francisco do Guaporé,Rural,Privada, , ,21.3
2021,Norte,RO,São Francisco do Guaporé,Urbana,Publica,16.7,25.3,26.4
2021,Norte,RO,São Francisco do Guaporé,Rural,Publica,15.6,16.9, 
2021,Norte,RO,Seringueiras,Urbana,Estadual, ,31.4,29.2
2021,Norte,RO,Seringueiras,Rural,Estadual, ,3.0, 
2021,Norte,RO,Seringueiras,Urbana,Municipal,21.4,23.7, 
2021,Norte,RO,Seringueiras,Rural,Municipal,19.2,19.5, 
2021,Norte,RO,Seringueiras,Urbana,Publica,21.4,28.0,29.2
2021,Norte,RO,Seringueiras,Rural,Publica,19.2,18.5, 
2021,Norte,RO,Teixeirópolis,Urbana,Estadual, ,26.0,28.3
2021,Norte,RO,Teixeirópolis,Urbana,Municipal,18.0,23.5, 
2021,Norte,RO,Teixeirópolis,Rural,Municipal,21.5,11.2, 
2021,Norte,RO,Teixeirópolis,Urbana,Publica,18.0,24.1,28.3
2021,Norte,RO,Teixeirópolis,Rural,Publica,21.5,11.2, 
2021,Norte,RO,Theobroma,Urbana,Estadual, ,22.9,17.1
2021,Norte,RO,Theobroma,Urbana,Municipal,13.8, , 
2021,Norte,RO,Theobroma,Rural,Municipal,21.8,16.2, 
2021,Norte,RO,Theobroma,Urbana,Publica,13.8,22.9,17.1
2021,Norte,RO,Theobroma,Rural,Publica,21.8,16.2, 
2021,Norte,RO,Urupá,Urbana,Estadual, ,24.5,26.4
2021,Norte,RO,Urupá,Urbana,Municipal,25.4,26.0, 
